time_us,event,node_id,packet_id,details_json
0,coordinator_selected,1,,"{""previous_id"": null}"
0,voice_frame_generated,1,1,"{""sequence"": 0}"
0,queue_depth,1,,"{""depth"": 1}"
0,tx_start,1,1,"{""airtime_us"": 1316, ""kind"": ""voice""}"
1316,packet_delivered,1,1,"{""kind"": ""voice"", ""latency_us"": 1318}"
2500,voice_frame_generated,2,2,"{""sequence"": 0}"
2500,queue_depth,2,,"{""depth"": 1}"
2500,tx_start,2,2,"{""airtime_us"": 1316, ""kind"": ""voice""}"
3816,packet_delivered,2,2,"{""kind"": ""voice"", ""latency_us"": 1318}"
5000,voice_frame_generated,3,3,"{""sequence"": 0}"
5000,queue_depth,3,,"{""depth"": 1}"
5000,tx_start,3,3,"{""airtime_us"": 1316, ""kind"": ""voice""}"
6316,packet_delivered,3,3,"{""kind"": ""voice"", ""latency_us"": 1318}"
7500,voice_frame_generated,4,4,"{""sequence"": 0}"
7500,queue_depth,4,,"{""depth"": 1}"
7500,tx_start,4,4,"{""airtime_us"": 1316, ""kind"": ""voice""}"
8816,packet_delivered,4,4,"{""kind"": ""voice"", ""latency_us"": 1318}"
10000,voice_frame_generated,5,5,"{""sequence"": 0}"
10000,queue_depth,5,,"{""depth"": 1}"
10000,tx_start,5,5,"{""airtime_us"": 1316, ""kind"": ""voice""}"
11316,packet_delivered,5,5,"{""kind"": ""voice"", ""latency_us"": 1318}"
12500,voice_frame_generated,6,6,"{""sequence"": 0}"
12500,queue_depth,6,,"{""depth"": 1}"
12500,tx_start,6,6,"{""airtime_us"": 1316, ""kind"": ""voice""}"
13816,packet_delivered,6,6,"{""kind"": ""voice"", ""latency_us"": 1318}"
16000,tx_start,1,7,"{""airtime_us"": 484, ""kind"": ""heartbeat""}"
16484,packet_delivered,1,7,"{""kind"": ""heartbeat"", ""latency_us"": 486}"
16484,heartbeat_received,1,7,{}
20000,voice_frame_generated,1,8,"{""sequence"": 1}"
20000,queue_depth,1,,"{""depth"": 1}"
20000,tx_start,1,8,"{""airtime_us"": 1316, ""kind"": ""voice""}"
21316,packet_delivered,1,8,"{""kind"": ""voice"", ""latency_us"": 1318}"
22500,voice_frame_generated,2,9,"{""sequence"": 1}"
22500,queue_depth,2,,"{""depth"": 1}"
22500,tx_start,2,9,"{""airtime_us"": 1316, ""kind"": ""voice""}"
23816,packet_delivered,2,9,"{""kind"": ""voice"", ""latency_us"": 1318}"
25000,voice_frame_generated,3,10,"{""sequence"": 1}"
25000,queue_depth,3,,"{""depth"": 1}"
25000,tx_start,3,10,"{""airtime_us"": 1316, ""kind"": ""voice""}"
26316,packet_delivered,3,10,"{""kind"": ""voice"", ""latency_us"": 1318}"
27500,voice_frame_generated,4,11,"{""sequence"": 1}"
27500,queue_depth,4,,"{""depth"": 1}"
27500,tx_start,4,11,"{""airtime_us"": 1316, ""kind"": ""voice""}"
28816,packet_delivered,4,11,"{""kind"": ""voice"", ""latency_us"": 1318}"
30000,voice_frame_generated,5,12,"{""sequence"": 1}"
30000,queue_depth,5,,"{""depth"": 1}"
30000,tx_start,5,12,"{""airtime_us"": 1316, ""kind"": ""voice""}"
31316,packet_delivered,5,12,"{""kind"": ""voice"", ""latency_us"": 1318}"
32500,voice_frame_generated,6,13,"{""sequence"": 1}"
32500,queue_depth,6,,"{""depth"": 1}"
32500,tx_start,6,13,"{""airtime_us"": 1316, ""kind"": ""voice""}"
33816,packet_delivered,6,13,"{""kind"": ""voice"", ""latency_us"": 1318}"
40000,voice_frame_generated,1,14,"{""sequence"": 2}"
40000,queue_depth,1,,"{""depth"": 1}"
40000,tx_start,1,14,"{""airtime_us"": 1316, ""kind"": ""voice""}"
41316,packet_delivered,1,14,"{""kind"": ""voice"", ""latency_us"": 1318}"
42500,voice_frame_generated,2,15,"{""sequence"": 2}"
42500,queue_depth,2,,"{""depth"": 1}"
42500,tx_start,2,15,"{""airtime_us"": 1316, ""kind"": ""voice""}"
43816,packet_delivered,2,15,"{""kind"": ""voice"", ""latency_us"": 1318}"
45000,voice_frame_generated,3,16,"{""sequence"": 2}"
45000,queue_depth,3,,"{""depth"": 1}"
45000,tx_start,3,16,"{""airtime_us"": 1316, ""kind"": ""voice""}"
46316,packet_delivered,3,16,"{""kind"": ""voice"", ""latency_us"": 1318}"
47500,voice_frame_generated,4,17,"{""sequence"": 2}"
47500,queue_depth,4,,"{""depth"": 1}"
47500,tx_start,4,17,"{""airtime_us"": 1316, ""kind"": ""voice""}"
48816,packet_delivered,4,17,"{""kind"": ""voice"", ""latency_us"": 1318}"
50000,voice_frame_generated,5,18,"{""sequence"": 2}"
50000,queue_depth,5,,"{""depth"": 1}"
50000,tx_start,5,18,"{""airtime_us"": 1316, ""kind"": ""voice""}"
51316,packet_delivered,5,18,"{""kind"": ""voice"", ""latency_us"": 1318}"
52500,voice_frame_generated,6,19,"{""sequence"": 2}"
52500,queue_depth,6,,"{""depth"": 1}"
52500,tx_start,6,19,"{""airtime_us"": 1316, ""kind"": ""voice""}"
53816,packet_delivered,6,19,"{""kind"": ""voice"", ""latency_us"": 1318}"
60000,voice_frame_generated,1,20,"{""sequence"": 3}"
60000,queue_depth,1,,"{""depth"": 1}"
60000,tx_start,1,20,"{""airtime_us"": 1316, ""kind"": ""voice""}"
61316,packet_delivered,1,20,"{""kind"": ""voice"", ""latency_us"": 1318}"
62500,voice_frame_generated,2,21,"{""sequence"": 3}"
62500,queue_depth,2,,"{""depth"": 1}"
62500,tx_start,2,21,"{""airtime_us"": 1316, ""kind"": ""voice""}"
63816,packet_delivered,2,21,"{""kind"": ""voice"", ""latency_us"": 1318}"
65000,voice_frame_generated,3,22,"{""sequence"": 3}"
65000,queue_depth,3,,"{""depth"": 1}"
65000,tx_start,3,22,"{""airtime_us"": 1316, ""kind"": ""voice""}"
66316,packet_delivered,3,22,"{""kind"": ""voice"", ""latency_us"": 1318}"
67500,voice_frame_generated,4,23,"{""sequence"": 3}"
67500,queue_depth,4,,"{""depth"": 1}"
67500,tx_start,4,23,"{""airtime_us"": 1316, ""kind"": ""voice""}"
68816,packet_delivered,4,23,"{""kind"": ""voice"", ""latency_us"": 1318}"
70000,voice_frame_generated,5,24,"{""sequence"": 3}"
70000,queue_depth,5,,"{""depth"": 1}"
70000,tx_start,5,24,"{""airtime_us"": 1316, ""kind"": ""voice""}"
71316,packet_delivered,5,24,"{""kind"": ""voice"", ""latency_us"": 1318}"
72500,voice_frame_generated,6,25,"{""sequence"": 3}"
72500,queue_depth,6,,"{""depth"": 1}"
72500,tx_start,6,25,"{""airtime_us"": 1316, ""kind"": ""voice""}"
73816,packet_delivered,6,25,"{""kind"": ""voice"", ""latency_us"": 1318}"
80000,voice_frame_generated,1,26,"{""sequence"": 4}"
80000,queue_depth,1,,"{""depth"": 1}"
80000,tx_start,1,26,"{""airtime_us"": 1316, ""kind"": ""voice""}"
81316,packet_delivered,1,26,"{""kind"": ""voice"", ""latency_us"": 1318}"
82500,voice_frame_generated,2,27,"{""sequence"": 4}"
82500,queue_depth,2,,"{""depth"": 1}"
82500,tx_start,2,27,"{""airtime_us"": 1316, ""kind"": ""voice""}"
83816,packet_delivered,2,27,"{""kind"": ""voice"", ""latency_us"": 1318}"
85000,voice_frame_generated,3,28,"{""sequence"": 4}"
85000,queue_depth,3,,"{""depth"": 1}"
85000,tx_start,3,28,"{""airtime_us"": 1316, ""kind"": ""voice""}"
86316,packet_delivered,3,28,"{""kind"": ""voice"", ""latency_us"": 1318}"
87500,voice_frame_generated,4,29,"{""sequence"": 4}"
87500,queue_depth,4,,"{""depth"": 1}"
87500,tx_start,4,29,"{""airtime_us"": 1316, ""kind"": ""voice""}"
88816,packet_delivered,4,29,"{""kind"": ""voice"", ""latency_us"": 1318}"
90000,voice_frame_generated,5,30,"{""sequence"": 4}"
90000,queue_depth,5,,"{""depth"": 1}"
90000,tx_start,5,30,"{""airtime_us"": 1316, ""kind"": ""voice""}"
91316,packet_delivered,5,30,"{""kind"": ""voice"", ""latency_us"": 1318}"
92500,voice_frame_generated,6,31,"{""sequence"": 4}"
92500,queue_depth,6,,"{""depth"": 1}"
92500,tx_start,6,31,"{""airtime_us"": 1316, ""kind"": ""voice""}"
93816,packet_delivered,6,31,"{""kind"": ""voice"", ""latency_us"": 1318}"
100000,voice_frame_generated,1,32,"{""sequence"": 5}"
100000,queue_depth,1,,"{""depth"": 1}"
100000,tx_start,1,32,"{""airtime_us"": 1316, ""kind"": ""voice""}"
101316,packet_delivered,1,32,"{""kind"": ""voice"", ""latency_us"": 1318}"
102500,voice_frame_generated,2,33,"{""sequence"": 5}"
102500,queue_depth,2,,"{""depth"": 1}"
102500,tx_start,2,33,"{""airtime_us"": 1316, ""kind"": ""voice""}"
103816,packet_delivered,2,33,"{""kind"": ""voice"", ""latency_us"": 1318}"
105000,voice_frame_generated,3,34,"{""sequence"": 5}"
105000,queue_depth,3,,"{""depth"": 1}"
105000,tx_start,3,34,"{""airtime_us"": 1316, ""kind"": ""voice""}"
106316,packet_delivered,3,34,"{""kind"": ""voice"", ""latency_us"": 1318}"
107500,voice_frame_generated,4,35,"{""sequence"": 5}"
107500,queue_depth,4,,"{""depth"": 1}"
107500,tx_start,4,35,"{""airtime_us"": 1316, ""kind"": ""voice""}"
108816,packet_delivered,4,35,"{""kind"": ""voice"", ""latency_us"": 1318}"
110000,voice_frame_generated,5,36,"{""sequence"": 5}"
110000,queue_depth,5,,"{""depth"": 1}"
110000,tx_start,5,36,"{""airtime_us"": 1316, ""kind"": ""voice""}"
111316,packet_delivered,5,36,"{""kind"": ""voice"", ""latency_us"": 1318}"
112500,voice_frame_generated,6,37,"{""sequence"": 5}"
112500,queue_depth,6,,"{""depth"": 1}"
112500,tx_start,6,37,"{""airtime_us"": 1316, ""kind"": ""voice""}"
113816,packet_delivered,6,37,"{""kind"": ""voice"", ""latency_us"": 1318}"
116000,tx_start,1,38,"{""airtime_us"": 484, ""kind"": ""heartbeat""}"
116484,packet_delivered,1,38,"{""kind"": ""heartbeat"", ""latency_us"": 486}"
116484,heartbeat_received,1,38,{}
120000,voice_frame_generated,1,39,"{""sequence"": 6}"
120000,queue_depth,1,,"{""depth"": 1}"
120000,tx_start,1,39,"{""airtime_us"": 1316, ""kind"": ""voice""}"
121316,packet_delivered,1,39,"{""kind"": ""voice"", ""latency_us"": 1318}"
122500,voice_frame_generated,2,40,"{""sequence"": 6}"
122500,queue_depth,2,,"{""depth"": 1}"
122500,tx_start,2,40,"{""airtime_us"": 1316, ""kind"": ""voice""}"
123816,packet_delivered,2,40,"{""kind"": ""voice"", ""latency_us"": 1318}"
125000,voice_frame_generated,3,41,"{""sequence"": 6}"
125000,queue_depth,3,,"{""depth"": 1}"
125000,tx_start,3,41,"{""airtime_us"": 1316, ""kind"": ""voice""}"
126316,packet_delivered,3,41,"{""kind"": ""voice"", ""latency_us"": 1318}"
127500,voice_frame_generated,4,42,"{""sequence"": 6}"
127500,queue_depth,4,,"{""depth"": 1}"
127500,tx_start,4,42,"{""airtime_us"": 1316, ""kind"": ""voice""}"
128816,packet_delivered,4,42,"{""kind"": ""voice"", ""latency_us"": 1318}"
130000,voice_frame_generated,5,43,"{""sequence"": 6}"
130000,queue_depth,5,,"{""depth"": 1}"
130000,tx_start,5,43,"{""airtime_us"": 1316, ""kind"": ""voice""}"
131316,packet_delivered,5,43,"{""kind"": ""voice"", ""latency_us"": 1318}"
132500,voice_frame_generated,6,44,"{""sequence"": 6}"
132500,queue_depth,6,,"{""depth"": 1}"
132500,tx_start,6,44,"{""airtime_us"": 1316, ""kind"": ""voice""}"
133816,packet_delivered,6,44,"{""kind"": ""voice"", ""latency_us"": 1318}"
140000,voice_frame_generated,1,45,"{""sequence"": 7}"
140000,queue_depth,1,,"{""depth"": 1}"
140000,tx_start,1,45,"{""airtime_us"": 1316, ""kind"": ""voice""}"
141316,packet_delivered,1,45,"{""kind"": ""voice"", ""latency_us"": 1318}"
142500,voice_frame_generated,2,46,"{""sequence"": 7}"
142500,queue_depth,2,,"{""depth"": 1}"
142500,tx_start,2,46,"{""airtime_us"": 1316, ""kind"": ""voice""}"
143816,packet_delivered,2,46,"{""kind"": ""voice"", ""latency_us"": 1318}"
145000,voice_frame_generated,3,47,"{""sequence"": 7}"
145000,queue_depth,3,,"{""depth"": 1}"
145000,tx_start,3,47,"{""airtime_us"": 1316, ""kind"": ""voice""}"
146316,packet_delivered,3,47,"{""kind"": ""voice"", ""latency_us"": 1318}"
147500,voice_frame_generated,4,48,"{""sequence"": 7}"
147500,queue_depth,4,,"{""depth"": 1}"
147500,tx_start,4,48,"{""airtime_us"": 1316, ""kind"": ""voice""}"
148816,packet_delivered,4,48,"{""kind"": ""voice"", ""latency_us"": 1318}"
150000,voice_frame_generated,5,49,"{""sequence"": 7}"
150000,queue_depth,5,,"{""depth"": 1}"
150000,tx_start,5,49,"{""airtime_us"": 1316, ""kind"": ""voice""}"
151316,packet_delivered,5,49,"{""kind"": ""voice"", ""latency_us"": 1318}"
152500,voice_frame_generated,6,50,"{""sequence"": 7}"
152500,queue_depth,6,,"{""depth"": 1}"
152500,tx_start,6,50,"{""airtime_us"": 1316, ""kind"": ""voice""}"
153816,packet_delivered,6,50,"{""kind"": ""voice"", ""latency_us"": 1318}"
160000,voice_frame_generated,1,51,"{""sequence"": 8}"
160000,queue_depth,1,,"{""depth"": 1}"
160000,tx_start,1,51,"{""airtime_us"": 1316, ""kind"": ""voice""}"
161316,packet_delivered,1,51,"{""kind"": ""voice"", ""latency_us"": 1318}"
162500,voice_frame_generated,2,52,"{""sequence"": 8}"
162500,queue_depth,2,,"{""depth"": 1}"
162500,tx_start,2,52,"{""airtime_us"": 1316, ""kind"": ""voice""}"
163816,packet_delivered,2,52,"{""kind"": ""voice"", ""latency_us"": 1318}"
165000,voice_frame_generated,3,53,"{""sequence"": 8}"
165000,queue_depth,3,,"{""depth"": 1}"
165000,tx_start,3,53,"{""airtime_us"": 1316, ""kind"": ""voice""}"
166316,packet_delivered,3,53,"{""kind"": ""voice"", ""latency_us"": 1318}"
167500,voice_frame_generated,4,54,"{""sequence"": 8}"
167500,queue_depth,4,,"{""depth"": 1}"
167500,tx_start,4,54,"{""airtime_us"": 1316, ""kind"": ""voice""}"
168816,packet_delivered,4,54,"{""kind"": ""voice"", ""latency_us"": 1318}"
170000,voice_frame_generated,5,55,"{""sequence"": 8}"
170000,queue_depth,5,,"{""depth"": 1}"
170000,tx_start,5,55,"{""airtime_us"": 1316, ""kind"": ""voice""}"
171316,packet_delivered,5,55,"{""kind"": ""voice"", ""latency_us"": 1318}"
172500,voice_frame_generated,6,56,"{""sequence"": 8}"
172500,queue_depth,6,,"{""depth"": 1}"
172500,tx_start,6,56,"{""airtime_us"": 1316, ""kind"": ""voice""}"
173816,packet_delivered,6,56,"{""kind"": ""voice"", ""latency_us"": 1318}"
180000,voice_frame_generated,1,57,"{""sequence"": 9}"
180000,queue_depth,1,,"{""depth"": 1}"
180000,tx_start,1,57,"{""airtime_us"": 1316, ""kind"": ""voice""}"
181316,packet_delivered,1,57,"{""kind"": ""voice"", ""latency_us"": 1318}"
182500,voice_frame_generated,2,58,"{""sequence"": 9}"
182500,queue_depth,2,,"{""depth"": 1}"
182500,tx_start,2,58,"{""airtime_us"": 1316, ""kind"": ""voice""}"
183816,packet_delivered,2,58,"{""kind"": ""voice"", ""latency_us"": 1318}"
185000,voice_frame_generated,3,59,"{""sequence"": 9}"
185000,queue_depth,3,,"{""depth"": 1}"
185000,tx_start,3,59,"{""airtime_us"": 1316, ""kind"": ""voice""}"
186316,packet_delivered,3,59,"{""kind"": ""voice"", ""latency_us"": 1318}"
187500,voice_frame_generated,4,60,"{""sequence"": 9}"
187500,queue_depth,4,,"{""depth"": 1}"
187500,tx_start,4,60,"{""airtime_us"": 1316, ""kind"": ""voice""}"
188816,packet_delivered,4,60,"{""kind"": ""voice"", ""latency_us"": 1318}"
190000,voice_frame_generated,5,61,"{""sequence"": 9}"
190000,queue_depth,5,,"{""depth"": 1}"
190000,tx_start,5,61,"{""airtime_us"": 1316, ""kind"": ""voice""}"
191316,packet_delivered,5,61,"{""kind"": ""voice"", ""latency_us"": 1318}"
192500,voice_frame_generated,6,62,"{""sequence"": 9}"
192500,queue_depth,6,,"{""depth"": 1}"
192500,tx_start,6,62,"{""airtime_us"": 1316, ""kind"": ""voice""}"
193816,packet_delivered,6,62,"{""kind"": ""voice"", ""latency_us"": 1318}"
200000,voice_frame_generated,1,63,"{""sequence"": 10}"
200000,queue_depth,1,,"{""depth"": 1}"
200000,tx_start,1,63,"{""airtime_us"": 1316, ""kind"": ""voice""}"
201316,packet_delivered,1,63,"{""kind"": ""voice"", ""latency_us"": 1318}"
202500,voice_frame_generated,2,64,"{""sequence"": 10}"
202500,queue_depth,2,,"{""depth"": 1}"
202500,tx_start,2,64,"{""airtime_us"": 1316, ""kind"": ""voice""}"
203816,packet_delivered,2,64,"{""kind"": ""voice"", ""latency_us"": 1318}"
205000,voice_frame_generated,3,65,"{""sequence"": 10}"
205000,queue_depth,3,,"{""depth"": 1}"
205000,tx_start,3,65,"{""airtime_us"": 1316, ""kind"": ""voice""}"
206316,packet_delivered,3,65,"{""kind"": ""voice"", ""latency_us"": 1318}"
207500,voice_frame_generated,4,66,"{""sequence"": 10}"
207500,queue_depth,4,,"{""depth"": 1}"
207500,tx_start,4,66,"{""airtime_us"": 1316, ""kind"": ""voice""}"
208816,packet_delivered,4,66,"{""kind"": ""voice"", ""latency_us"": 1318}"
210000,voice_frame_generated,5,67,"{""sequence"": 10}"
210000,queue_depth,5,,"{""depth"": 1}"
210000,tx_start,5,67,"{""airtime_us"": 1316, ""kind"": ""voice""}"
211316,packet_delivered,5,67,"{""kind"": ""voice"", ""latency_us"": 1318}"
212500,voice_frame_generated,6,68,"{""sequence"": 10}"
212500,queue_depth,6,,"{""depth"": 1}"
212500,tx_start,6,68,"{""airtime_us"": 1316, ""kind"": ""voice""}"
213816,packet_delivered,6,68,"{""kind"": ""voice"", ""latency_us"": 1318}"
216000,tx_start,1,69,"{""airtime_us"": 484, ""kind"": ""heartbeat""}"
216484,packet_delivered,1,69,"{""kind"": ""heartbeat"", ""latency_us"": 486}"
216484,heartbeat_received,1,69,{}
220000,voice_frame_generated,1,70,"{""sequence"": 11}"
220000,queue_depth,1,,"{""depth"": 1}"
220000,tx_start,1,70,"{""airtime_us"": 1316, ""kind"": ""voice""}"
221316,packet_delivered,1,70,"{""kind"": ""voice"", ""latency_us"": 1318}"
222500,voice_frame_generated,2,71,"{""sequence"": 11}"
222500,queue_depth,2,,"{""depth"": 1}"
222500,tx_start,2,71,"{""airtime_us"": 1316, ""kind"": ""voice""}"
223816,packet_delivered,2,71,"{""kind"": ""voice"", ""latency_us"": 1318}"
225000,voice_frame_generated,3,72,"{""sequence"": 11}"
225000,queue_depth,3,,"{""depth"": 1}"
225000,tx_start,3,72,"{""airtime_us"": 1316, ""kind"": ""voice""}"
226316,packet_delivered,3,72,"{""kind"": ""voice"", ""latency_us"": 1318}"
227500,voice_frame_generated,4,73,"{""sequence"": 11}"
227500,queue_depth,4,,"{""depth"": 1}"
227500,tx_start,4,73,"{""airtime_us"": 1316, ""kind"": ""voice""}"
228816,packet_delivered,4,73,"{""kind"": ""voice"", ""latency_us"": 1318}"
230000,voice_frame_generated,5,74,"{""sequence"": 11}"
230000,queue_depth,5,,"{""depth"": 1}"
230000,tx_start,5,74,"{""airtime_us"": 1316, ""kind"": ""voice""}"
231316,packet_delivered,5,74,"{""kind"": ""voice"", ""latency_us"": 1318}"
232500,voice_frame_generated,6,75,"{""sequence"": 11}"
232500,queue_depth,6,,"{""depth"": 1}"
232500,tx_start,6,75,"{""airtime_us"": 1316, ""kind"": ""voice""}"
233816,packet_delivered,6,75,"{""kind"": ""voice"", ""latency_us"": 1318}"
240000,voice_frame_generated,1,76,"{""sequence"": 12}"
240000,queue_depth,1,,"{""depth"": 1}"
240000,tx_start,1,76,"{""airtime_us"": 1316, ""kind"": ""voice""}"
241316,packet_delivered,1,76,"{""kind"": ""voice"", ""latency_us"": 1318}"
242500,voice_frame_generated,2,77,"{""sequence"": 12}"
242500,queue_depth,2,,"{""depth"": 1}"
242500,tx_start,2,77,"{""airtime_us"": 1316, ""kind"": ""voice""}"
243816,packet_delivered,2,77,"{""kind"": ""voice"", ""latency_us"": 1318}"
245000,voice_frame_generated,3,78,"{""sequence"": 12}"
245000,queue_depth,3,,"{""depth"": 1}"
245000,tx_start,3,78,"{""airtime_us"": 1316, ""kind"": ""voice""}"
246316,packet_delivered,3,78,"{""kind"": ""voice"", ""latency_us"": 1318}"
247500,voice_frame_generated,4,79,"{""sequence"": 12}"
247500,queue_depth,4,,"{""depth"": 1}"
247500,tx_start,4,79,"{""airtime_us"": 1316, ""kind"": ""voice""}"
248816,packet_delivered,4,79,"{""kind"": ""voice"", ""latency_us"": 1318}"
250000,voice_frame_generated,5,80,"{""sequence"": 12}"
250000,queue_depth,5,,"{""depth"": 1}"
250000,tx_start,5,80,"{""airtime_us"": 1316, ""kind"": ""voice""}"
251316,packet_delivered,5,80,"{""kind"": ""voice"", ""latency_us"": 1318}"
252500,voice_frame_generated,6,81,"{""sequence"": 12}"
252500,queue_depth,6,,"{""depth"": 1}"
252500,tx_start,6,81,"{""airtime_us"": 1316, ""kind"": ""voice""}"
253816,packet_delivered,6,81,"{""kind"": ""voice"", ""latency_us"": 1318}"
260000,voice_frame_generated,1,82,"{""sequence"": 13}"
260000,queue_depth,1,,"{""depth"": 1}"
260000,tx_start,1,82,"{""airtime_us"": 1316, ""kind"": ""voice""}"
261316,packet_delivered,1,82,"{""kind"": ""voice"", ""latency_us"": 1318}"
262500,voice_frame_generated,2,83,"{""sequence"": 13}"
262500,queue_depth,2,,"{""depth"": 1}"
262500,tx_start,2,83,"{""airtime_us"": 1316, ""kind"": ""voice""}"
263816,packet_delivered,2,83,"{""kind"": ""voice"", ""latency_us"": 1318}"
265000,voice_frame_generated,3,84,"{""sequence"": 13}"
265000,queue_depth,3,,"{""depth"": 1}"
265000,tx_start,3,84,"{""airtime_us"": 1316, ""kind"": ""voice""}"
266316,packet_delivered,3,84,"{""kind"": ""voice"", ""latency_us"": 1318}"
267500,voice_frame_generated,4,85,"{""sequence"": 13}"
267500,queue_depth,4,,"{""depth"": 1}"
267500,tx_start,4,85,"{""airtime_us"": 1316, ""kind"": ""voice""}"
268816,packet_delivered,4,85,"{""kind"": ""voice"", ""latency_us"": 1318}"
270000,voice_frame_generated,5,86,"{""sequence"": 13}"
270000,queue_depth,5,,"{""depth"": 1}"
270000,tx_start,5,86,"{""airtime_us"": 1316, ""kind"": ""voice""}"
271316,packet_delivered,5,86,"{""kind"": ""voice"", ""latency_us"": 1318}"
272500,voice_frame_generated,6,87,"{""sequence"": 13}"
272500,queue_depth,6,,"{""depth"": 1}"
272500,tx_start,6,87,"{""airtime_us"": 1316, ""kind"": ""voice""}"
273816,packet_delivered,6,87,"{""kind"": ""voice"", ""latency_us"": 1318}"
280000,voice_frame_generated,1,88,"{""sequence"": 14}"
280000,queue_depth,1,,"{""depth"": 1}"
280000,tx_start,1,88,"{""airtime_us"": 1316, ""kind"": ""voice""}"
281316,packet_delivered,1,88,"{""kind"": ""voice"", ""latency_us"": 1318}"
282500,voice_frame_generated,2,89,"{""sequence"": 14}"
282500,queue_depth,2,,"{""depth"": 1}"
282500,tx_start,2,89,"{""airtime_us"": 1316, ""kind"": ""voice""}"
283816,packet_delivered,2,89,"{""kind"": ""voice"", ""latency_us"": 1318}"
285000,voice_frame_generated,3,90,"{""sequence"": 14}"
285000,queue_depth,3,,"{""depth"": 1}"
285000,tx_start,3,90,"{""airtime_us"": 1316, ""kind"": ""voice""}"
286316,packet_delivered,3,90,"{""kind"": ""voice"", ""latency_us"": 1318}"
287500,voice_frame_generated,4,91,"{""sequence"": 14}"
287500,queue_depth,4,,"{""depth"": 1}"
287500,tx_start,4,91,"{""airtime_us"": 1316, ""kind"": ""voice""}"
288816,packet_delivered,4,91,"{""kind"": ""voice"", ""latency_us"": 1318}"
290000,voice_frame_generated,5,92,"{""sequence"": 14}"
290000,queue_depth,5,,"{""depth"": 1}"
290000,tx_start,5,92,"{""airtime_us"": 1316, ""kind"": ""voice""}"
291316,packet_delivered,5,92,"{""kind"": ""voice"", ""latency_us"": 1318}"
292500,voice_frame_generated,6,93,"{""sequence"": 14}"
292500,queue_depth,6,,"{""depth"": 1}"
292500,tx_start,6,93,"{""airtime_us"": 1316, ""kind"": ""voice""}"
293816,packet_delivered,6,93,"{""kind"": ""voice"", ""latency_us"": 1318}"
300000,voice_frame_generated,1,94,"{""sequence"": 15}"
300000,queue_depth,1,,"{""depth"": 1}"
300000,tx_start,1,94,"{""airtime_us"": 1316, ""kind"": ""voice""}"
301316,packet_delivered,1,94,"{""kind"": ""voice"", ""latency_us"": 1318}"
302500,voice_frame_generated,2,95,"{""sequence"": 15}"
302500,queue_depth,2,,"{""depth"": 1}"
302500,tx_start,2,95,"{""airtime_us"": 1316, ""kind"": ""voice""}"
303816,packet_delivered,2,95,"{""kind"": ""voice"", ""latency_us"": 1318}"
305000,voice_frame_generated,3,96,"{""sequence"": 15}"
305000,queue_depth,3,,"{""depth"": 1}"
305000,tx_start,3,96,"{""airtime_us"": 1316, ""kind"": ""voice""}"
306316,packet_delivered,3,96,"{""kind"": ""voice"", ""latency_us"": 1318}"
307500,voice_frame_generated,4,97,"{""sequence"": 15}"
307500,queue_depth,4,,"{""depth"": 1}"
307500,tx_start,4,97,"{""airtime_us"": 1316, ""kind"": ""voice""}"
308816,packet_delivered,4,97,"{""kind"": ""voice"", ""latency_us"": 1318}"
310000,voice_frame_generated,5,98,"{""sequence"": 15}"
310000,queue_depth,5,,"{""depth"": 1}"
310000,tx_start,5,98,"{""airtime_us"": 1316, ""kind"": ""voice""}"
311316,packet_delivered,5,98,"{""kind"": ""voice"", ""latency_us"": 1318}"
312500,voice_frame_generated,6,99,"{""sequence"": 15}"
312500,queue_depth,6,,"{""depth"": 1}"
312500,tx_start,6,99,"{""airtime_us"": 1316, ""kind"": ""voice""}"
313816,packet_delivered,6,99,"{""kind"": ""voice"", ""latency_us"": 1318}"
316000,tx_start,1,100,"{""airtime_us"": 484, ""kind"": ""heartbeat""}"
316484,packet_delivered,1,100,"{""kind"": ""heartbeat"", ""latency_us"": 486}"
316484,heartbeat_received,1,100,{}
320000,voice_frame_generated,1,101,"{""sequence"": 16}"
320000,queue_depth,1,,"{""depth"": 1}"
320000,tx_start,1,101,"{""airtime_us"": 1316, ""kind"": ""voice""}"
321316,packet_delivered,1,101,"{""kind"": ""voice"", ""latency_us"": 1318}"
322500,voice_frame_generated,2,102,"{""sequence"": 16}"
322500,queue_depth,2,,"{""depth"": 1}"
322500,tx_start,2,102,"{""airtime_us"": 1316, ""kind"": ""voice""}"
323816,packet_delivered,2,102,"{""kind"": ""voice"", ""latency_us"": 1318}"
325000,voice_frame_generated,3,103,"{""sequence"": 16}"
325000,queue_depth,3,,"{""depth"": 1}"
325000,tx_start,3,103,"{""airtime_us"": 1316, ""kind"": ""voice""}"
326316,packet_delivered,3,103,"{""kind"": ""voice"", ""latency_us"": 1318}"
327500,voice_frame_generated,4,104,"{""sequence"": 16}"
327500,queue_depth,4,,"{""depth"": 1}"
327500,tx_start,4,104,"{""airtime_us"": 1316, ""kind"": ""voice""}"
328816,packet_delivered,4,104,"{""kind"": ""voice"", ""latency_us"": 1318}"
330000,voice_frame_generated,5,105,"{""sequence"": 16}"
330000,queue_depth,5,,"{""depth"": 1}"
330000,tx_start,5,105,"{""airtime_us"": 1316, ""kind"": ""voice""}"
331316,packet_delivered,5,105,"{""kind"": ""voice"", ""latency_us"": 1318}"
